x,y,z
-11.3181,247.01,189.862
-11.1819,247.061,189.862
-11.0457,247.111,189.861
-10.9095,247.162,189.86
-10.7732,247.213,189.859
-10.6369,247.264,189.858
-10.5006,247.315,189.857
-10.3643,247.366,189.857
-10.228,247.417,189.856
-10.0916,247.468,189.855
-9.95518,247.519,189.854
-9.81877,247.57,189.853
-9.68233,247.621,189.852
-9.54587,247.673,189.851
-9.40939,247.724,189.85
-9.27288,247.775,189.85
-9.13636,247.826,189.849
-8.9998,247.877,189.848
-8.86323,247.929,189.847
-8.72663,247.98,189.846
-8.59001,248.031,189.845
-8.45336,248.083,189.844
-8.31669,248.134,189.843
-8.18,248.186,189.842
-8.04328,248.237,189.841
-7.90653,248.288,189.84
-7.76976,248.34,189.84
-7.63297,248.391,189.839
-7.49615,248.443,189.838
-7.3593,248.494,189.837
-7.22243,248.546,189.836
-7.08553,248.598,189.835
-6.9486,248.649,189.834
-6.81165,248.701,189.833
-6.67466,248.752,189.832
-6.53765,248.804,189.831
-6.40061,248.856,189.83
-6.26354,248.908,189.829
-6.12645,248.959,189.828
-5.98932,249.011,189.827
-5.85217,249.063,189.826
-5.71499,249.115,189.825
-5.57778,249.166,189.823
-5.44054,249.218,189.822
-5.30327,249.27,189.821
-5.16598,249.322,189.82
-5.02866,249.374,189.819
-4.8913,249.426,189.818
-4.75393,249.478,189.817
-4.61652,249.53,189.816
-4.47908,249.581,189.815
-4.34161,249.633,189.814
-4.20411,249.685,189.813
-4.06658,249.737,189.812
-3.92902,249.789,189.81
-3.79143,249.841,189.809
-3.65381,249.894,189.808
-3.51616,249.946,189.807
-3.37847,249.998,189.806
-3.24075,250.05,189.805
-3.103,250.102,189.804
-2.96521,250.154,189.803
-2.8274,250.206,189.801
-2.68955,250.258,189.8
-2.55166,250.311,189.799
-2.41375,250.363,189.798
-2.2758,250.415,189.797
-2.13782,250.467,189.796
-1.99981,250.52,189.794
-1.86177,250.572,189.793
-1.72369,250.624,189.792
-1.58559,250.676,189.791
-1.44745,250.729,189.79
-1.30931,250.781,189.788
-1.17114,250.833,189.787
-1.03298,250.886,189.786
-0.894807,250.938,189.785
-0.756639,250.991,189.784
-0.618475,251.043,189.782
-0.480319,251.095,189.781
-0.342169,251.148,189.78
-0.20403,251.2,189.779
-0.0659018,251.253,189.777
0.0722157,251.305,189.776
0.210321,251.357,189.775
0.348413,251.41,189.773
0.486493,251.462,189.772
0.62456,251.514,189.771
0.762613,251.567,189.77
0.900653,251.619,189.768
1.03868,251.672,189.767
1.17669,251.724,189.766
1.31469,251.776,189.764
1.45268,251.829,189.763
1.59065,251.881,189.761
1.7286,251.933,189.76
1.86655,251.986,189.759
2.00448,252.038,189.757
2.14239,252.09,189.756
2.28029,252.143,189.754
2.41817,252.195,189.753
2.55604,252.247,189.751
2.69389,252.3,189.75
2.83173,252.352,189.748
2.96956,252.404,189.747
3.10737,252.457,189.745
3.24516,252.509,189.744
3.38295,252.561,189.742
3.52071,252.614,189.741
3.65847,252.666,189.739
3.79621,252.718,189.737
3.93393,252.771,189.736
4.07164,252.823,189.734
4.20934,252.875,189.733
4.34703,252.927,189.731
4.4847,252.98,189.73
4.62237,253.032,189.728
4.76002,253.084,189.726
4.89765,253.136,189.725
5.03527,253.189,189.723
5.17289,253.241,189.721
5.31049,253.293,189.72
5.44807,253.345,189.718
5.58564,253.397,189.717
5.72321,253.45,189.715
5.86075,253.502,189.713
5.99829,253.554,189.712
6.13581,253.606,189.71
6.27332,253.658,189.708
6.41082,253.711,189.707
6.54831,253.763,189.705
6.68578,253.815,189.703
6.82324,253.867,189.702
6.96069,253.919,189.7
7.09812,253.971,189.698
7.23554,254.023,189.697
7.37295,254.075,189.695
7.51035,254.128,189.693
7.64774,254.18,189.692
7.78519,254.232,189.69
7.92271,254.284,189.688
8.06029,254.336,189.686
8.19794,254.388,189.685
8.33564,254.441,189.683
8.4734,254.493,189.681
8.61122,254.545,189.679
8.74909,254.597,189.677
8.88703,254.65,189.676
9.02502,254.702,189.674
9.16307,254.754,189.672
9.30118,254.807,189.67
9.43934,254.859,189.668
9.57757,254.911,189.666
9.71586,254.964,189.664
9.8542,255.016,189.662
9.99261,255.069,189.661
10.1311,255.121,189.659
10.2696,255.174,189.657
10.4082,255.226,189.655
10.5468,255.279,189.653
10.6855,255.331,189.651
10.8243,255.384,189.649
10.9631,255.436,189.647
11.1019,255.489,189.645
11.2408,255.542,189.643
11.3798,255.594,189.64
11.5188,255.647,189.638
11.6579,255.699,189.636
11.797,255.752,189.634
11.9362,255.805,189.632
12.0754,255.858,189.63
12.2146,255.91,189.628
12.3539,255.963,189.626
12.4933,256.016,189.623
12.6327,256.068,189.621
12.7721,256.121,189.619
12.9116,256.174,189.617
13.0511,256.227,189.615
13.1906,256.28,189.613
13.3302,256.332,189.61
13.4698,256.385,189.608
13.6095,256.438,189.606
13.7492,256.491,189.604
13.8889,256.544,189.601
14.0287,256.597,189.599
14.1684,256.649,189.597
14.3083,256.702,189.595
14.4481,256.755,189.592
14.588,256.808,189.59
14.7279,256.861,189.588
14.8679,256.914,189.585
15.0079,256.967,189.583
15.1479,257.02,189.581
15.2879,257.073,189.578
15.428,257.125,189.576
15.5681,257.178,189.574
15.7082,257.231,189.571
15.8484,257.284,189.569
15.9886,257.337,189.566
16.1288,257.39,189.564
16.2691,257.443,189.562
16.4094,257.496,189.559
16.5497,257.549,189.557
16.69,257.602,189.554
16.8304,257.655,189.552
16.9708,257.708,189.549
17.1112,257.761,189.547
17.2516,257.814,189.545
17.3921,257.867,189.542
17.5326,257.92,189.54
17.6732,257.973,189.537
17.8137,258.026,189.535
17.9543,258.079,189.532
18.0949,258.132,189.529
18.2355,258.185,189.527
18.3762,258.238,189.524
18.5169,258.291,189.522
18.6576,258.344,189.519
18.7984,258.397,189.517
18.9392,258.451,189.514
19.08,258.504,189.511
19.2208,258.557,189.509
19.3617,258.61,189.506
19.5026,258.663,189.503
19.6435,258.716,189.501
19.7844,258.769,189.498
19.9254,258.822,189.495
20.0664,258.875,189.493
20.2074,258.929,189.49
20.3484,258.982,189.487
20.4895,259.035,189.485
20.6306,259.088,189.482
20.7717,259.141,189.479
20.9128,259.194,189.476
21.054,259.248,189.474
21.1952,259.301,189.471
21.3365,259.354,189.468
21.4777,259.407,189.465
21.619,259.46,189.462
21.7603,259.514,189.459
21.9016,259.567,189.457
22.043,259.62,189.454
22.1844,259.673,189.451
22.3258,259.727,189.448
22.4673,259.78,189.445
22.6088,259.833,189.442
22.7503,259.886,189.439
22.8918,259.94,189.436
23.0334,259.993,189.433
23.1749,260.046,189.431
23.3166,260.1,189.428
23.4582,260.153,189.425
23.5999,260.206,189.422
23.7416,260.26,189.419
23.8833,260.313,189.416
24.025,260.366,189.413
24.1668,260.42,189.41
24.3086,260.473,189.407
24.4505,260.526,189.404
24.5923,260.58,189.401
24.7342,260.633,189.398
24.8761,260.686,189.395
25.0181,260.74,189.392
25.16,260.793,189.389
25.302,260.847,189.386
25.4441,260.9,189.383
25.5861,260.954,189.38
25.7282,261.007,189.376
25.8703,261.06,189.373
26.0124,261.114,189.37
26.1545,261.167,189.367
26.2967,261.221,189.364
26.4389,261.274,189.361
26.5811,261.328,189.358
26.7234,261.381,189.355
26.8656,261.435,189.352
27.0079,261.488,189.348
27.1502,261.542,189.345
27.2926,261.595,189.342
27.4349,261.649,189.339
27.5773,261.702,189.336
27.7197,261.756,189.333
27.8622,261.809,189.329
28.0046,261.863,189.326
28.1471,261.917,189.323
28.2896,261.97,189.32
28.4322,262.024,189.316
28.5747,262.077,189.313
28.7173,262.131,189.31
28.8599,262.185,189.307
29.0026,262.238,189.303
29.1452,262.292,189.3
29.2879,262.346,189.297
29.4307,262.399,189.294
29.5734,262.453,189.29
29.7162,262.507,189.287
29.8589,262.56,189.284
30.0018,262.614,189.28
30.1446,262.668,189.277
30.2875,262.721,189.274
30.4304,262.775,189.27
30.5733,262.829,189.267
30.7162,262.882,189.264
30.8592,262.936,189.26
31.0022,262.99,189.257
31.1452,263.044,189.254
31.2882,263.097,189.25
31.4313,263.151,189.247
31.5744,263.205,189.243
31.7175,263.259,189.24
31.8607,263.312,189.236
32.0038,263.366,189.233
32.147,263.42,189.23
32.2902,263.474,189.226
32.4335,263.528,189.223
32.5767,263.582,189.219
32.72,263.635,189.216
32.8633,263.689,189.212
33.0067,263.743,189.209
33.15,263.797,189.205
33.2934,263.851,189.202
33.4368,263.905,189.199
33.5803,263.959,189.195
33.7237,264.013,189.191
33.8672,264.066,189.188
34.0107,264.12,189.184
34.1542,264.174,189.181
34.2978,264.228,189.177
34.4413,264.282,189.174
34.5849,264.336,189.17
34.7285,264.39,189.167
34.8722,264.444,189.163
35.0159,264.498,189.16
35.1596,264.552,189.156
35.3033,264.606,189.152
35.447,264.66,189.149
35.5908,264.714,189.145
35.7346,264.768,189.142
35.8784,264.822,189.138
36.0223,264.876,189.135
36.1661,264.93,189.131
36.31,264.984,189.127
36.4539,265.038,189.124
36.5978,265.092,189.12
36.7418,265.146,189.116
36.8858,265.201,189.113
37.0298,265.255,189.109
37.1738,265.309,189.106
37.3178,265.363,189.102
37.4619,265.417,189.098
37.606,265.471,189.095
37.7501,265.525,189.091
37.8942,265.579,189.087
38.0384,265.633,189.084
38.1826,265.688,189.08
38.3268,265.742,189.076
38.471,265.796,189.073
38.6152,265.85,189.069
38.7595,265.904,189.065
38.9037,265.959,189.061
39.048,266.013,189.058
39.1923,266.067,189.054
39.3367,266.121,189.05
39.481,266.175,189.047
39.6254,266.23,189.043
39.7698,266.284,189.039
39.9142,266.338,189.035
40.0586,266.392,189.032
40.2031,266.447,189.028
40.3476,266.501,189.024
40.4921,266.555,189.02
40.6366,266.609,189.017
40.7811,266.664,189.013
40.9256,266.718,189.009
41.0702,266.772,189.005
41.2148,266.827,189.001
41.3594,266.881,188.998
41.504,266.935,188.994
41.6486,266.99,188.99
41.7933,267.044,188.986
41.9379,267.098,188.983
42.0826,267.153,188.979
42.2273,267.207,188.975
42.372,267.261,188.971
42.5168,267.316,188.967
42.6615,267.37,188.964
42.8063,267.425,188.96
42.9511,267.479,188.956
43.0959,267.533,188.952
43.2407,267.588,188.948
43.3856,267.642,188.945
43.5304,267.697,188.941
43.6753,267.751,188.937
43.8202,267.806,188.933
43.9651,267.86,188.929
44.1101,267.914,188.926
44.255,267.969,188.922
44.4,268.023,188.918
44.5449,268.078,188.914
44.6899,268.132,188.911
44.8349,268.187,188.907
44.98,268.241,188.903
45.125,268.296,188.899
45.2701,268.35,188.896
45.4151,268.405,188.892
45.5602,268.459,188.888
45.7053,268.514,188.884
45.8504,268.568,188.88
45.9956,268.623,188.877
46.1407,268.677,188.873
46.2859,268.732,188.869
46.431,268.786,188.865
46.5762,268.841,188.862
46.7214,268.896,188.858
46.8666,268.95,188.854
47.0118,269.005,188.85
47.157,269.059,188.846
47.3023,269.114,188.843
47.4475,269.168,188.839
47.5928,269.223,188.835
47.7381,269.278,188.831
47.8833,269.332,188.827
48.0286,269.387,188.823
48.1739,269.441,188.82
48.3192,269.496,188.816
48.4646,269.551,188.812
48.6099,269.605,188.808
48.7553,269.66,188.804
48.9006,269.714,188.8
49.046,269.769,188.797
49.1914,269.824,188.793
49.3368,269.878,188.789
49.4822,269.933,188.785
49.6276,269.988,188.781
49.773,270.042,188.777
49.9185,270.097,188.773
50.0639,270.152,188.77
50.2094,270.206,188.766
50.3549,270.261,188.762
50.5004,270.315,188.758
50.6459,270.37,188.754
50.7914,270.425,188.75
50.9369,270.479,188.747
51.0825,270.534,188.743
51.228,270.589,188.739
51.3736,270.643,188.735
51.5192,270.698,188.731
51.6648,270.753,188.728
51.8104,270.807,188.724
51.956,270.862,188.72
52.1016,270.917,188.716
52.2472,270.972,188.712
52.3929,271.026,188.709
52.5386,271.081,188.705
52.6842,271.136,188.701
52.8299,271.19,188.697
52.9756,271.245,188.693
53.1213,271.3,188.69
53.267,271.354,188.686
53.4128,271.409,188.682
53.5585,271.464,188.678
53.7043,271.518,188.675
53.85,271.573,188.671
53.9958,271.628,188.667
54.1416,271.682,188.663
54.2874,271.737,188.659
54.4332,271.792,188.656
54.579,271.847,188.652
54.7248,271.901,188.648
54.8707,271.956,188.644
55.0165,272.011,188.641
55.1624,272.065,188.637
55.3083,272.12,188.633
55.4542,272.175,188.629
55.6001,272.229,188.626
55.746,272.284,188.622
55.8919,272.339,188.618
56.0378,272.393,188.614
56.1838,272.448,188.61
56.3297,272.503,188.607
56.4757,272.557,188.603
56.6216,272.612,188.599
56.7676,272.667,188.595
56.9136,272.721,188.591
57.0596,272.776,188.588
57.2056,272.831,188.584
57.3517,272.885,188.58
57.4977,272.94,188.576
57.6437,272.995,188.572
57.7898,273.049,188.569
57.9359,273.104,188.565
58.0819,273.159,188.561
58.228,273.213,188.557
58.3741,273.268,188.553
58.5202,273.323,188.55
58.6663,273.377,188.546
58.8125,273.432,188.542
58.9586,273.487,188.538
59.1047,273.541,188.534
59.2509,273.596,188.531
59.397,273.65,188.527
59.5432,273.705,188.523
59.6894,273.76,188.519
59.8356,273.814,188.515
59.9817,273.869,188.511
60.1279,273.923,188.507
60.2741,273.978,188.504
60.4204,274.033,188.5
60.5666,274.087,188.496
60.7128,274.142,188.492
60.859,274.196,188.488
61.0053,274.251,188.484
61.1515,274.305,188.481
61.2978,274.36,188.477
61.444,274.415,188.473
61.5903,274.469,188.469
61.7366,274.524,188.465
61.8828,274.578,188.461
62.0291,274.633,188.457
62.1754,274.687,188.453
62.3217,274.742,188.449
62.468,274.796,188.445
62.6142,274.851,188.442
62.7605,274.905,188.438
62.9068,274.96,188.434
63.0531,275.014,188.43
63.1994,275.069,188.426
63.3457,275.123,188.422
63.492,275.178,188.418
63.6383,275.232,188.414
63.7846,275.287,188.41
63.9309,275.341,188.406
64.0772,275.396,188.402
64.2235,275.45,188.398
64.3697,275.504,188.394
64.516,275.559,188.39
64.6623,275.613,188.386
64.8086,275.668,188.382
64.9549,275.722,188.378
65.1011,275.776,188.374
65.2474,275.831,188.37
65.3937,275.885,188.366
65.5399,275.939,188.362
65.6862,275.994,188.358
65.8324,276.048,188.353
65.9786,276.102,188.349
66.1249,276.157,188.345
66.2711,276.211,188.341
66.4173,276.265,188.337
66.5635,276.32,188.333
66.7097,276.374,188.329
66.8559,276.428,188.324
67.0021,276.482,188.32
67.1482,276.537,188.316
67.2944,276.591,188.312
67.4405,276.645,188.307
67.5867,276.699,188.303
67.7328,276.754,188.299
67.8789,276.808,188.295
68.025,276.862,188.29
68.1711,276.916,188.286
68.3172,276.97,188.282
68.4633,277.024,188.277
68.6093,277.078,188.273
68.7553,277.133,188.269
68.9014,277.187,188.264
69.0474,277.241,188.26
69.1934,277.295,188.255
69.3393,277.349,188.251
69.4853,277.403,188.247
69.6312,277.457,188.242
69.7772,277.511,188.238
69.9231,277.565,188.234
70.069,277.619,188.229
70.2148,277.673,188.225
70.3607,277.727,188.22
70.5065,277.781,188.216
70.6524,277.835,188.212
70.7982,277.889,188.207
70.9439,277.942,188.203
71.0897,277.996,188.198
71.2355,278.05,188.194
71.3812,278.104,188.19
71.5269,278.158,188.185
71.6726,278.211,188.181
71.8182,278.265,188.176
71.9639,278.319,188.172
72.1095,278.373,188.167
72.2551,278.426,188.163
72.4007,278.48,188.159
72.5462,278.534,188.154
72.6918,278.587,188.15
72.8373,278.641,188.145
72.9828,278.694,188.141
73.1283,278.748,188.136
73.2737,278.801,188.132
73.4191,278.855,188.127
73.5645,278.908,188.123
73.7099,278.962,188.119
73.8553,279.015,188.114
74.0006,279.068,188.11
74.1459,279.122,188.105
74.2912,279.175,188.101
74.4365,279.228,188.096
74.5818,279.281,188.092
74.727,279.335,188.087
74.8722,279.388,188.083
75.0174,279.441,188.078
75.1626,279.494,188.074
75.3077,279.547,188.069
75.4529,279.6,188.065
75.598,279.653,188.06
75.7431,279.706,188.056
75.8882,279.759,188.051
76.0332,279.812,188.047
76.1783,279.865,188.042
76.3233,279.917,188.038
76.4683,279.97,188.033
76.6133,280.023,188.029
76.7582,280.076,188.024
76.9032,280.128,188.02
77.0481,280.181,188.015
77.193,280.234,188.011
77.3379,280.286,188.006
77.4828,280.339,188.002
77.6276,280.391,187.997
77.7725,280.444,187.992
77.9173,280.496,187.988
78.0621,280.548,187.983
78.2069,280.601,187.979
78.3516,280.653,187.974
78.4964,280.705,187.97
78.6411,280.758,187.965
78.7858,280.81,187.96
78.9305,280.862,187.956
79.0751,280.914,187.951
79.2198,280.966,187.947
79.3644,281.018,187.942
79.5091,281.07,187.938
79.6537,281.122,187.933
79.7982,281.174,187.929
79.9428,281.226,187.924
80.0873,281.277,187.92
80.2319,281.329,187.915
80.3764,281.381,187.911
80.5209,281.432,187.906
80.6654,281.484,187.902
80.8098,281.535,187.897
80.9543,281.587,187.893
81.0987,281.638,187.888
81.2431,281.69,187.884
81.3875,281.741,187.88
81.5319,281.792,187.875
81.6763,281.843,187.871
81.8207,281.895,187.867
81.965,281.946,187.862
82.1094,281.997,187.858
82.2537,282.048,187.854
82.398,282.098,187.849
82.5423,282.149,187.845
82.6866,282.2,187.841
82.8309,282.251,187.837
82.9752,282.302,187.832
83.1194,282.352,187.828
83.2637,282.403,187.824
83.4079,282.453,187.82
83.5521,282.504,187.815
83.6964,282.554,187.811
83.8406,282.604,187.807
83.9848,282.655,187.803
84.1289,282.705,187.799
84.2731,282.755,187.795
84.4173,282.805,187.79
84.5614,282.855,187.786
84.7056,282.905,187.782
84.8497,282.955,187.778
84.9938,283.005,187.774
85.1379,283.055,187.77
85.282,283.104,187.765
85.4261,283.154,187.761
85.5702,283.204,187.757
85.7143,283.253,187.753
85.8583,283.302,187.749
86.0024,283.352,187.744
86.1464,283.401,187.74
86.2904,283.45,187.736
86.4345,283.5,187.732
86.5785,283.549,187.728
86.7225,283.598,187.724
86.8664,283.647,187.719
87.0104,283.696,187.715
87.1544,283.744,187.711
87.2983,283.793,187.707
87.4423,283.842,187.703
87.5862,283.89,187.699
87.7301,283.939,187.695
87.874,283.987,187.69
88.0179,284.036,187.686
88.1618,284.084,187.682
88.3057,284.132,187.678
88.4496,284.181,187.674
88.5935,284.229,187.67
88.7374,284.277,187.666
88.8812,284.325,187.661
89.025,284.373,187.657
89.1689,284.42,187.653
89.3127,284.468,187.649
89.4565,284.516,187.645
89.6003,284.564,187.641
89.7441,284.611,187.636
89.8879,284.658,187.632
90.0317,284.706,187.628
90.1755,284.753,187.624
90.3192,284.8,187.62
90.463,284.848,187.616
90.6068,284.895,187.611
90.7505,284.942,187.607
90.8942,284.989,187.603
91.038,285.035,187.599
91.1817,285.082,187.595
91.3254,285.129,187.591
91.4692,285.176,187.586
91.6129,285.222,187.582
91.7566,285.269,187.578
91.9002,285.315,187.574
92.0439,285.361,187.569
92.1876,285.408,187.565
92.3312,285.454,187.561
92.4748,285.5,187.557
92.6185,285.546,187.552
92.7621,285.592,187.548
92.9057,285.638,187.544
93.0493,285.684,187.54
93.1929,285.729,187.535
93.3364,285.775,187.531
93.48,285.821,187.527
93.6236,285.866,187.523
93.7671,285.912,187.518
93.9106,285.957,187.514
94.0542,286.002,187.51
94.1977,286.047,187.506
94.3412,286.092,187.502
94.4847,286.137,187.497
94.6282,286.182,187.493
94.7717,286.227,187.489
94.9152,286.272,187.485
95.0587,286.316,187.481
95.2021,286.361,187.477
95.3456,286.406,187.473
95.489,286.45,187.468
95.6325,286.495,187.464
95.7759,286.539,187.46
95.9193,286.583,187.456
96.0628,286.627,187.452
96.2062,286.671,187.448
96.3495,286.715,187.444
96.4929,286.759,187.439
96.6363,286.803,187.435
96.7797,286.847,187.431
96.923,286.89,187.427
97.0664,286.934,187.423
97.2097,286.977,187.419
97.353,287.021,187.415
97.4963,287.064,187.411
97.6396,287.107,187.408
97.7829,287.15,187.404
97.9262,287.193,187.4
98.0695,287.236,187.396
98.2127,287.279,187.392
98.356,287.322,187.388
98.4992,287.365,187.384
98.6425,287.407,187.381
98.7857,287.45,187.377
98.9289,287.492,187.373
99.0721,287.535,187.37
99.2153,287.577,187.366
99.3585,287.619,187.362
99.5017,287.661,187.359
99.6449,287.703,187.355
99.7881,287.745,187.352
99.9312,287.787,187.348
100.074,287.829,187.345
100.218,287.871,187.341
100.361,287.912,187.338
100.504,287.954,187.334
100.647,287.995,187.331
100.79,288.037,187.328
100.933,288.078,187.324
101.076,288.119,187.321
101.219,288.161,187.317
101.362,288.202,187.314
101.505,288.243,187.311
101.648,288.284,187.307
101.791,288.325,187.304
101.934,288.365,187.301
102.077,288.406,187.298
102.22,288.447,187.295
102.363,288.487,187.291
102.506,288.528,187.288
102.649,288.568,187.285
102.792,288.609,187.282
102.935,288.649,187.279
103.078,288.689,187.276
103.221,288.729,187.273
103.364,288.769,187.27
103.507,288.81,187.267
103.65,288.85,187.264
103.792,288.889,187.261
103.935,288.929,187.258
104.078,288.969,187.255
104.221,289.009,187.252
104.364,289.048,187.248
104.506,289.088,187.245
104.649,289.128,187.242
104.792,289.167,187.239
104.935,289.207,187.236
105.077,289.246,187.233
105.22,289.285,187.23
105.363,289.325,187.227
105.506,289.364,187.224
105.648,289.403,187.221
105.791,289.442,187.217
105.934,289.481,187.214
106.076,289.52,187.211
106.219,289.559,187.208
106.361,289.598,187.204
106.504,289.637,187.201
